Step	Value
2320	0.0536585338413715
2360	0.0375345163047314
2395	0.0290324501693249
2437	0.0336716994643211
2442	0.0420433059334755
2455	0.070745088160038
2463	0.0474505722522736
2466	0.0294517017900944
2486	0.0327261127531528
2504	0.0423909649252892
2518	0.0240139309316874
2531	0.0340884253382683
2578	0.0433454737067223
2579	0.0423352085053921
2600	0.0126124117523432
2628	0.0444934479892254
2636	0.0219302624464035
2644	0.0214162357151508
2685	0.0372274592518806
2694	0.0390159487724304
2709	0.0388339422643185
2718	0.0337268263101578
2735	0.0222890470176935
2741	0.0286530628800392
2754	0.0265234336256981
2755	0.0445404313504696
2756	0.0682254955172539
2766	0.0505661144852638
2769	0.0603369362652302
2786	0.0286849178373814
2813	0.0305567011237144
2835	0.0644591152667999
2845	0.0275858510285616
2862	0.032245084643364
2922	0.0595147386193275
2953	0.0468578301370144
2956	0.024380587041378
2963	0.0433533266186714
2974	0.0819082260131836
3035	0.0431295521557331
3084	0.053064476698637
3085	0.0527286715805531
3104	0.0238394476473331
3105	0.0196595974266529
3106	0.0285495743155479
3121	0.0340437218546867
3146	0.0373398065567017
3174	0.0644902586936951
3193	0.0543670207262039
3200	0.0487272143363953
3218	0.0333509966731071
3221	0.0938180983066559
3242	0.0391818955540657
3266	0.019322007894516
3269	0.0388445258140564
3307	0.034322164952755
3357	0.0179623365402222
3405	0.0281647965312004
3462	0.0323224291205406
3484	0.0598873533308506
3485	0.0587229542434216
3492	0.0434301942586899
3501	0.0524544417858124
3527	0.0617480799555779
3567	0.0339047238230705
3570	0.0504860766232014
3601	0.0341579616069794
3617	0.0309539698064327
3655	0.0280610881745815
3658	0.0302130691707134
3662	0.0423379242420197
3665	0.0319421701133251
3669	0.0366550385951996
3672	0.0284111965447664
3691	0.0396023541688919
3713	0.040664728730917
3762	0.0427304208278656
3783	0.0598945692181587
3849	0.0325737223029137
3851	0.0367736369371414
3870	0.0276678130030632
3903	0.0410540252923965
3912	0.033772274851799
3916	0.066916286945343
3922	0.0400634035468102
3934	0.0306165404617786
3937	0.0437654852867126
3976	0.073591873049736
4013	0.0601390115916729
4015	0.0225473307073116
4024	0.0407995842397213
4035	0.0613252036273479
4041	0.0568610914051533
4048	0.0461477153003216
4085	0.0480819419026375
4110	0.0359941199421883
4116	0.0303365588188171
4122	0.0182108394801617
4125	0.0253293104469776
4147	0.0255879908800125
4182	0.0443470850586891
4193	0.0356986299157143
4228	0.0533750876784325
4258	0.102421507239342
4319	0.0392943620681763
4329	0.0310840010643005
4396	0.0378949977457523
4444	0.0409973338246346
4455	0.0361442044377327
4526	0.0641574114561081
4536	0.0758244693279266
4540	0.0557998903095722
4565	0.0927463173866272
4613	0.0255087204277515
4650	0.0945029556751251
4687	0.0608684718608856
4691	0.0248692631721497
4693	0.0622327849268913
4699	0.0928073301911354
4708	0.0276155807077885
4731	0.0237786695361137
4777	0.0443552322685719
4778	0.0414051562547684
4808	0.0257610380649567
4831	0.0683785527944565
4833	0.05122409760952
4836	0.0263792090117931
4837	0.058746550232172
4845	0.0312344022095203
4883	0.0134715912863612
4911	0.0711374506354332
4930	0.0450131818652153
4941	0.035919263958931
4950	0.0704909265041351
4981	0.0373241752386093
4992	0.0611971989274025
5048	0.080098569393158
5067	0.0774803087115288
5080	0.0506050884723663
5089	0.0758805349469185
5091	0.0474009141325951
5133	0.0259924493730068
5137	0.0401961393654346
5141	0.0268654208630323
5152	0.0510541200637817
5155	0.10437898337841
5156	0.0539566725492477
5188	0.0305485799908638
5201	0.0316540226340294
5226	0.0542873069643974
5239	0.0384135395288467
5254	0.0221505090594292
5263	0.0478064306080341
5266	0.0433814413845539
5296	0.0571126900613308
5320	0.0876560732722282
5323	0.0235447771847248
5325	0.0254601277410984
5329	0.0286364015191793
5363	0.0491586066782475
5371	0.0309519171714783
5404	0.0266152583062649
5446	0.0384074375033379
5455	0.0476331487298012
5460	0.0584353543817997
5510	0.166204556822777
5522	0.0642486661672592
5568	0.0536921769380569
5668	0.0490015409886837
5731	0.0995243191719055
5759	0.0746472477912903
5782	0.0285191684961319
5833	0.0343184247612953
5867	0.0405441299080849
5880	0.0456101670861244
5949	0.0912287905812264
5957	0.04510647803545
5965	0.0608000755310059
5982	0.08482376486063
5998	0.0761379525065422
6010	0.0250265263020992
6046	0.100704997777939
6054	0.0472283586859703
6079	0.0501268431544304
6112	0.0722816586494446
6114	0.0577843114733696
6134	0.0309479050338268
6139	0.0298919267952442
6141	0.0367276780307293
6143	0.0437552183866501
6226	0.0695451945066452
6244	0.0527544245123863
6280	0.10890057682991
6282	0.0489649623632431
6301	0.0723149180412293
6333	0.0724659040570259
6335	0.052658312022686
6359	0.0453815460205078
6360	0.0507724657654762
6365	0.0273143090307713
6370	0.0222970545291901
6474	0.0168066397309303
6492	0.0808336809277535
6529	0.104666247963905
6532	0.0661081373691559
6547	0.0321510061621666
6552	0.0932756513357163
6565	0.0360846593976021
6570	0.0548209436237812
6586	0.0449650213122368
6591	0.0916168987751007
6600	0.0683230608701706
6616	0.0451020859181881
6650	0.0647468864917755
6674	0.0222604759037495
6721	0.0473814830183983
6731	0.124148845672607
6735	0.0722382664680481
6751	0.0908707231283188
6762	0.0728884935379028
6803	0.0957278087735176
6843	0.0458851791918278
6851	0.0468945056200027
6860	0.131300374865532
6876	0.0738207772374153
6917	0.0353743210434914
6920	0.0244381278753281
6931	0.0449788868427277
6976	0.0610823892056942
6992	0.0318141840398312
6997	0.14311383664608
6999	0.0600225441157818
7019	0.0245090201497078
7055	0.0511339008808136
7118	0.0597035624086857
7121	0.0320980176329613
7127	0.0907536894083023
7165	0.0539927184581757
7179	0.0360432378947735
7208	0.0297473520040512
7254	0.032702200114727
7275	0.101586975157261
7309	0.0655407011508942
7339	0.0574617609381676
7354	0.0823416486382484
7368	0.0354704186320305
7425	0.0407259948551655
7436	0.02878363057971
7437	0.0377448834478855
7465	0.070334404706955
7469	0.0346869453787804
7471	0.0795934796333313
7483	0.0205459799617529
7507	0.0672598779201508
7519	0.168080508708954
7527	0.0888671875
7533	0.098243847489357
7544	0.0190190449357033
7552	0.0323590599000454
7554	0.0716185718774796
7594	0.0268763266503811
7603	0.0420890673995018
7605	0.0570041090250015
7608	0.0982162058353424
7639	0.0993965864181519
7645	0.062446802854538
7661	0.0704947412014008
7728	0.0221189856529236
7731	0.064253143966198
7757	0.198069870471954
7795	0.0458994172513485
7796	0.16981703042984
7822	0.117407768964767
7839	0.0687922388315201
7851	0.0334828644990921
7856	0.253084778785706
7857	0.0861269012093544
7863	0.0764537677168846
7896	0.0328942388296127
7902	0.0406330674886704
7930	0.0350875556468964
7987	0.0698338598012924
8047	0.0874708592891693
8055	0.142112672328949
8079	0.138230413198471
8097	0.0430889576673508
8123	0.0571706965565681
8145	0.02775296010077
8164	0.0824917033314705
8165	0.072646290063858
8193	0.0193274281919003
8217	0.129979372024536
8230	0.123777754604816
8256	0.0166424363851547
8278	0.0579346865415573
8284	0.0490044131875038
8292	0.106173455715179
8297	0.111755684018135
8353	0.0561540052294731
8364	0.120673231780529
8378	0.0773191899061203
8398	0.0404775962233543
8412	0.0356314815580845
8417	0.0842921286821365
8492	0.0369451269507408
8522	0.0679845809936523
8549	0.0424772351980209
8555	0.0980063080787659
8564	0.0350740849971771
8619	0.171735942363739
8628	0.207147181034088
8660	0.0786965265870094
8664	0.0336084477603436
8695	0.0289938561618328
8701	0.0257527902722359
8719	0.103160709142685
8725	0.0302772931754589
8753	0.107982084155083
8755	0.0649568736553192
8777	0.106632485985756
8779	0.049646720290184
8824	0.093460850417614
8834	0.185286641120911
8866	0.033484973013401
8871	0.0644856542348862
8878	0.0469885021448135
8889	0.0326127111911774
8918	0.0748643130064011
8922	0.0197739861905575
8986	0.0327135473489761
8991	0.0877418220043182
9007	0.0910041183233261
9034	0.0473392754793167
9050	0.0820214301347733
9059	0.0903310999274254
9071	0.0321620479226112
9118	0.115619495511055
9122	0.0345795303583145
9153	0.0843082815408707
9191	0.020454291254282
9204	0.0407822281122208
9213	0.0209885314106941
9223	0.0259656347334385
9227	0.0298886224627495
9253	0.0310231484472752
9292	0.175936907529831
9304	0.131042510271072
9306	0.0653850734233856
9313	0.108436465263367
9328	0.0191773623228073
9346	0.090222142636776
9360	0.136176124215126
9366	0.196916729211807
9373	0.0521242842078209
9378	0.0639772862195969
9388	0.114946663379669
9444	0.0669271349906921
9457	0.0982455611228943
9489	0.072258785367012
9491	0.0863485559821129
9539	0.0868315920233727
9548	0.148960381746292
9557	0.0240068286657333
9567	0.111671790480614
9594	0.0771643072366715
9608	0.104001298546791
9672	0.148029208183289
9673	0.0617266148328781
9693	0.0572245344519615
9705	0.0337021127343178
9713	0.0807178094983101
9754	0.0310384724289179
9755	0.0680157393217087
9773	0.0394647344946861
9814	0.0224174819886684
9825	0.0233733281493187
9838	0.0192102156579494
9851	0.0566656701266766
9868	0.0824404358863831
9895	0.0355193093419075
9905	0.0333542115986347
9917	0.176103979349136
9918	0.103039234876633
9949	0.0274896211922169
9950	0.0342205166816711
9951	0.07715904712677
9961	0.0190763138234615
9974	0.0190426073968411
9980	0.0268904455006123
9988	0.0262114182114601
9994	0.0850513279438019
10064	0.071666345000267
10091	0.067898690700531
10122	0.0869204998016357
10127	0.0738620162010193
10139	0.0225414596498013
10192	0.0270436089485884
10209	0.0797954723238945
10216	0.0330280922353268
10270	0.0878147557377815
10281	0.079772025346756
10343	0.0231151357293129
10346	0.0356518179178238
10347	0.141889423131943
10396	0.0300798378884792
10446	0.0361289456486702
10452	0.0267384760081768
10453	0.0388057641685009
10459	0.0585831999778748
10502	0.0324274189770222
10519	0.028048537671566
10552	0.0985304191708565
10562	0.102593883872032
10574	0.0211522355675697
10597	0.106802076101303
10615	0.0416340380907059
10634	0.0659335404634476
10644	0.0770237445831299
10646	0.0228019990026951
10708	0.0209149122238159
10718	0.061386164277792
10725	0.107808791100979
10730	0.0658986195921898
10746	0.0356379300355911
10753	0.0252979174256325
10772	0.052795983850956
10843	0.0765665024518967
10898	0.111937671899796
10977	0.0452270209789276
11023	0.04091427475214
11024	0.0243302285671234
11029	0.0318918004631996
11037	0.0789264440536499
11055	0.0391298681497574
11095	0.0601339638233185
11119	0.0721562877297401
11125	0.0336063429713249
11126	0.257468968629837
11160	0.039883229881525
11171	0.079124242067337
11209	0.0412390679121017
11213	0.0246836561709642
11219	0.0632818564772606
11226	0.0374004989862442
11227	0.0836608558893204
11331	0.0821671187877655
11332	0.074806809425354
11395	0.0775859504938126
11405	0.0188006609678268
11410	0.0291377604007721
11444	0.0893991366028786
11449	0.124109908938408
11451	0.154522895812988
11462	0.0249373055994511
11464	0.0314412675797939
11527	0.0293672494590282
11571	0.0787540376186371
11579	0.135903045535088
11612	0.0910864099860191
11697	0.289162695407867
11737	0.0503075569868088
11757	0.0327299982309341
11766	0.0484378486871719
11787	0.0375525876879692
11818	0.0433952920138836
11820	0.0519666746258736
11824	0.0840665996074677
11845	0.063000813126564
11848	0.18407616019249
11852	0.06076330691576
11868	0.124511398375034
11877	0.0801559239625931
11883	0.0382632613182068
11920	0.0712130665779114
11942	0.122525058686733
11956	0.116815850138664
11971	0.0300782546401024
11973	0.111775994300842
11978	0.0421302616596222
12028	0.0355461835861206
12058	0.0542898997664452
12064	0.0553640127182007
12069	0.0380617007613182
12077	0.0341920852661133
12136	0.223251447081566
12176	0.126593470573425
12180	0.07163205742836
12211	0.087304100394249
12236	0.0326439142227173
12247	0.046018585562706
12263	0.0848254859447479
12272	0.01884625852108
12303	0.0590677671134472
12305	0.0617316961288452
12309	0.0522837936878204
12317	0.0476517975330353
12346	0.129760503768921
12355	0.0219978950917721
12367	0.170174777507782
12371	0.115151107311249
12395	0.182989150285721
12399	0.0357243269681931
12401	0.276687324047089
12422	0.10386024415493
12423	0.161938607692719
12438	0.0293345935642719
12444	0.105754539370537
12450	0.0998382195830345
12477	0.0625058561563492
12479	0.0700078532099724
12481	0.167303442955017
12555	0.0529967285692692
12602	0.0301329120993614
12649	0.0980610772967339
12654	0.118610344827175
12680	0.0377687029540539
12709	0.142070829868317
12783	0.0451714098453522
12792	0.0333840511739254
12848	0.0602236948907375
12859	0.135006487369537
12902	0.043700572103262
12906	0.130220532417297
12923	0.0944733545184135
12945	0.0985001772642136
12973	0.0785806477069855
12977	0.127413630485535
12998	0.0351870059967041
13011	0.0932020097970963
13025	0.158892631530762
13037	0.0281662717461586
13038	0.0352182611823082
13048	0.0249267797917128
13049	0.0226758606731892
13089	0.0435545444488525
13093	0.0375468507409096
13189	0.0944936126470566
13211	0.0894361212849617
13228	0.0285805109888315
13235	0.126086443662643
13251	0.0576473139226437
13262	0.0477882549166679
13305	0.0293619856238365
13350	0.0243047662079334
13389	0.119393363595009
13419	0.0803932771086693
13456	0.0274183042347431
13523	0.0208384990692139
13532	0.152523070573807
13533	0.105164021253586
13551	0.0411934219300747
13559	0.0355723276734352
13577	0.0443275682628155
13589	0.0374389141798019
13624	0.25345453619957
13643	0.0944945067167282
13645	0.157512679696083
13648	0.0440663024783134
13661	0.15328261256218
13703	0.0299950391054153
13717	0.0754775553941727
13737	0.040535319596529
13760	0.111300230026245
13803	0.0459629036486149
13832	0.170483186841011
13850	0.0877799838781357
13891	0.140682637691498
13917	0.129196017980576
13972	0.0709013044834137
13981	0.233741953969002
14007	0.0528331622481346
14036	0.0980996787548065
14047	0.0260920971632004
14103	0.118250794708729
14114	0.0441604182124138
14128	0.136475056409836
14141	0.116035282611847
14159	0.0458568744361401
14178	0.202633768320084
14189	0.02963662520051
14195	0.131348967552185
14207	0.0515986271202564
14218	0.0401055552065372
14224	0.0316062942147255
14225	0.021756324917078
14259	0.0755314007401466
14266	0.0935420617461205
14350	0.0207962580025196
14355	0.0204603485763073
14362	0.144652590155602
14368	0.0315592214465141
14400	0.160265177488327
14401	0.139249473810196
14406	0.0810567438602448
14420	0.0372674651443958
14428	0.0206063725054264
14429	0.0841808691620827
14495	0.0765313804149628
14497	0.104156196117401
14536	0.113267585635185
14537	0.0839815363287926
14549	0.0504403375089169
14578	0.0198191925883293
14624	0.0221220310777426
14646	0.192383542656899
14746	0.0459047853946686
14761	0.0912295132875443
14778	0.046448890119791
14786	0.0414068400859833
14820	0.0779009163379669
14841	0.089581236243248
14852	0.0876269340515137
14865	0.140269219875336
14869	0.0305846184492111
14900	0.133795440196991
14905	0.085386261343956
14911	0.0476421602070332
14922	0.0940703600645065
14926	0.0908916592597961
14941	0.0479263886809349
14955	0.190571993589401
15020	0.0923613160848618
15066	0.029779301956296
15067	0.0676933825016022
15071	0.0473659485578537
15099	0.0858718156814575
15111	0.11189941316843
15121	0.0457536019384861
15125	0.0379243344068527
15139	0.112007491290569
15154	0.126040875911713
15177	0.0797148868441582
15186	0.0392860621213913
15200	0.118188261985779
15319	0.0342939347028732
15335	0.0332236886024475
15349	0.0337697342038155
15363	0.124174520373344
15372	0.0321788340806961
15401	0.0603816360235214
15420	0.0235586483031511
15436	0.084244579076767
15442	0.164625361561775
15457	0.0441156700253487
15463	0.0455984435975552
15491	0.0192011762410402
15493	0.0305267721414566
15501	0.0196516029536724
15611	0.0980323851108551
15634	0.039014458656311
15639	0.02359489351511
15669	0.066286489367485
15701	0.0278650987893343
15713	0.0519506484270096
15723	0.0364109873771667
15750	0.0385891124606133
15761	0.124526113271713
15791	0.211703270673752
15794	0.0733323842287064
15802	0.0622662976384163
15807	0.0289005283266306
15815	0.0138634834438562
15821	0.0466128550469875
15832	0.167658001184464
15874	0.0442594029009342
15876	0.0324240662157536
15922	0.0618336759507656
15923	0.0539911761879921
15963	0.196719959378243
15981	0.0497976057231426
16014	0.0414998233318329
16033	0.0878337249159813
16043	0.0879409611225128
16077	0.0222636964172125
16106	0.0249220281839371
16118	0.0291482787579298
16126	0.124226406216621
16151	0.0884761959314346
16186	0.208034336566925
16187	0.0333043858408928
16237	0.0441542454063892
16240	0.177928864955902
16242	0.0339074432849884
16248	0.20469368994236
16314	0.0306525137275457
16345	0.119392961263657
16347	0.10812446475029
16393	0.155930563807488
16412	0.018372630700469
16413	0.0720027089118958
16415	0.0242117028683424
16428	0.041854552924633
16485	0.146785646677017
16488	0.0839210748672485
16555	0.215517982840538
16604	0.0253079421818256
16606	0.128459066152573
16616	0.0299348514527082
16651	0.0446519702672958
16660	0.0264787189662457
16732	0.108315661549568
16736	0.103770218789577
16794	0.1181595697999
16817	0.0256308577954769
16835	0.0882678255438805
16865	0.0386803224682808
16867	0.04149229824543
16881	0.154652401804924
16884	0.0467610433697701
16908	0.105622529983521
16948	0.268352150917053
16952	0.122880861163139
17003	0.260481715202332
17017	0.127916842699051
17055	0.146057218313217
17058	0.214305073022842
17077	0.0967243611812592
17121	0.0337644554674625
17127	0.0300735682249069
17128	0.0319363698363304
17144	0.0794598609209061
17156	0.0516746863722801
17192	0.106617331504822
17208	0.11124674975872
17230	0.105706766247749
17232	0.0286956541240215
17251	0.221275940537453
17264	0.21485935151577
17265	0.0627371892333031
17267	0.364668995141983
17274	0.0160469561815262
17282	0.0346166901290417
17395	0.0914528369903564
17424	0.137341022491455
17432	0.188759595155716
17433	0.0435029901564121
17516	0.259228318929672
17523	0.22773876786232
17564	0.061304472386837
17618	0.0664032101631165
17633	0.0302762668579817
17634	0.0256610624492168
17649	0.0193398725241423
17650	0.0314332395792007
17672	0.127699062228203
17689	0.147553876042366
17698	0.16304586827755
17732	0.0979255810379982
17762	0.285402178764343
17769	0.0373408608138561
17815	0.0754412263631821
17864	0.165593713521957
17874	0.12956166267395
17881	0.089768260717392
17882	0.0182018354535103
17886	0.0199754424393177
17925	0.0868934839963913
17936	0.0378858111798763
17953	0.138554304838181
17965	0.175367027521133
18006	0.138920918107033
18009	0.413512229919434
18036	0.0867684856057167
18043	0.0204932689666748
18065	0.190663903951645
18081	0.320217430591583
18086	0.0936233997344971
18089	0.183789610862732
18110	0.0836559385061264
18122	0.0270337164402008
18130	0.0980856120586395
18134	0.109304137527943
18138	0.0336343348026276
18208	0.295213967561722
18277	0.0973914712667465
18329	0.0991567149758339
18333	0.149164825677872
18346	0.259935200214386
18367	0.0591579601168633
18375	0.128448158502579
18405	0.0202586185187101
18406	0.031447920948267
18418	0.158670246601105
18430	0.0335301347076893
18438	0.0787046477198601
18445	0.0273859649896622
18455	0.14098048210144
18469	0.0443726554512978
18482	0.16025947034359
18491	0.287898033857346
18511	0.147724881768227
18523	0.0822387114167213
18543	0.0857085287570953
18587	0.107038095593452
18617	0.03517185151577
18622	0.0617826245725155
18623	0.0739585012197495
18635	0.0685651898384094
18646	0.222643077373505
18673	0.0843877270817757
18759	0.0348287969827652
18760	0.075172521173954
18766	0.146024540066719
18769	0.069512352347374
18781	0.0247198101133108
18796	0.224661916494369
18873	0.0462173148989677
18899	0.160053744912148
18905	0.0403031930327415
18906	0.0371493101119995
18941	0.0400330051779747
18966	0.0330186039209366
18992	0.165184706449509
19037	0.116556763648987
19040	0.226147264242172
19062	0.0875007584691048
19100	0.0340092033147812
19110	0.132644921541214
19114	0.0572627484798431
19115	0.271027266979218
19210	0.180792927742004
19212	0.0932637304067612
19217	0.0897572189569473
19277	0.153304308652878
19279	0.0832398682832718
19310	0.0797904431819916
19320	0.0707896128296852
19370	0.0306036584079266
19378	0.062012642621994
19393	0.118122555315495
19403	0.0503480434417725
19407	0.135224521160126
19421	0.0372127369046211
19448	0.0334217213094234
19466	0.0274526849389076
19475	0.229093432426453
19479	0.0295500755310059
19499	0.227277800440788
19502	0.218101501464844
19547	0.0930749922990799
19618	0.099791631102562
19634	0.0524452179670334
19655	0.105847597122192
19662	0.0319519676268101
19702	0.0280363820493221
19764	0.205766394734383
19766	0.267690896987915
19770	0.0907458066940308
19842	0.420196771621704
19848	0.240998446941376
19862	0.253859102725983
19896	0.115696176886559
19912	0.101760573685169
19923	0.0576062053442001
19967	0.220737293362617
19982	0.135539919137955
19983	0.264973521232605
19987	0.0282733738422394
20000	0.0829641222953796
20015	0.123219966888428
20021	0.119651235640049
20076	0.119248561561108
20089	0.101772032678127
20113	0.152305513620377
20130	0.0573241747915745
20135	0.0318859927356243
20312	0.0985994786024094
20333	0.0293627679347992
20363	0.127429008483887
20395	0.104040175676346
20404	0.137300461530685
20423	0.0174518413841724
20441	0.0365273021161556
20485	0.0842707678675652
20494	0.0472622029483318
20514	0.118197545409203
20536	0.192018762230873
20545	0.213942289352417
20559	0.0396927930414677
20576	0.162475526332855
20579	0.0942905694246292
20582	0.183182001113892
20619	0.185355767607689
20647	0.0209303721785545
20656	0.0236671902239323
20665	0.103043869137764
20667	0.0959531217813492
20750	0.117514535784721
20761	0.169887900352478
20788	0.0230033807456493
20814	0.133276611566544
20832	0.0851952135562897
